Jour,Heure,Zone 1,Chambre RDC,Extérieur,Cumul puissance,Cumul puissance,Cumul puissance,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),Chauffage (W),Climatisation (W),Puissance dissipée (W),Eclairage (W)
2,15,11.93,0,0,5162.4951171875,0,0,18,312,0,0, 3.39633673972801E+0001,0,12.06,312,0, 3.39633673972801E+0001,0
2,16,11.99,0,0,6184.51171875,0,0,18,324,0,0, 3.39633673972801E+0001,0,10.96,324,0, 3.39633673972801E+0001,0
2,17,11.93,0,0, 2.38281323242187E+0003,0,0,18,210,0,0, 1.68923064160156E+0002,0,10.16,210,0, 1.68923064160156E+0002,0
2,18,11.83,0,0,0,0,0,18,238,0,0, 1.68923064160156E+0002,0,8.76,238,0, 1.68923064160156E+0002,0
2,19,11.76,0,0,0,0,0,18,267,0,0, 1.68923064160156E+0002,0,7.36,267,0, 1.68923064160156E+0002,0
2,20,11.72,0,0,0,0,0,20,1008,0,0, 1.68923064160156E+0002,0,6.46,1008,0, 1.68923064160156E+0002,0
2,21,11.68,0,0,0,0,0,20,857,0,0, 1.68923064160156E+0002,0,6.06,857,0, 1.68923064160156E+0002,0
2,22,11.66,0,0,0,0,0,20,661,0,0, 1.68923064160156E+0002,0,6.06,661,0, 1.68923064160156E+0002,0
2,23,11.64,0,0,0,0,0,20,645,0,0, 1.68923064160156E+0002,0,5.76,645,0, 1.68923064160156E+0002,0
2,24,11.62,0,0,0,0,0,20,770,0,0, 3.39633673972801E+0001,0,5.66,770,0, 3.39633673972801E+0001,0
3,1,11.6,0,0,0,0,0,20,764,0,0, 3.39633673972801E+0001,0,5.36,764,0, 3.39633673972801E+0001,0
3,2,11.58,0,0,0,0,0,20,758,0,0, 3.39633673972801E+0001,0,5.26,758,0, 3.39633673972801E+0001,0
3,3,11.56,0,0,0,0,0,20,757,0,0, 3.39633673972801E+0001,0,4.66,757,0, 3.39633673972801E+0001,0
3,4,11.54,0,0,0,0,0,20,754,0,0, 3.39633673972801E+0001,0,4.560,754,0, 3.39633673972801E+0001,0
3,5,11.52,0,0,0,0,0,20,747,0,0, 3.39633673972801E+0001,0,4.66,747,0, 3.39633673972801E+0001,0
3,6,11.5,0,0,0,0,0,20,744,0,0, 3.39633673972801E+0001,0,4.36,744,0, 3.39633673972801E+0001,0
3,7,11.49,0,0,0,0,0,20,740,0,0, 3.39633673972801E+0001,0,4.36,740,0, 3.39633673972801E+0001,0
